brand,model,modification,cylinders,powerHp,engineVolume,transmissionType,transmissionSpeeds,baseCityNorm,baseHighwayNorm,fuelType,vehicleType,baseCombinedNorm,testCycle,normSource,sourceRef,publicTime,energyType,driveType,aliasCn,brandCn,region,phaseLow,phaseMid,phaseHigh,phaseExtra,electricKwh,co2,drivingRange,mass
Dongfeng,小康V05,EQ5021XXYF60,,82.257,1.3,MT,,9.9,6,Б,Truck,7.5,NEDC,MIIT-CN 能耗标识,20120918040825,2012-09,传统能源 (принято: бензин по классу и объёму),,东风小康V05,东风,,,,,,,,,
Dongfeng,小康V05,EQ5021XXYF61,,87.016,1.21,MT,,9.9,6.1,Б,Truck,7.3,NEDC,MIIT-CN 能耗标识,20120918040831,2012-09,传统能源 (принято: бензин по классу и объёму),,东风小康V05,东风,,,,,,,,,
Dongfeng,小康V05,EQ5021XXYF62,,96.533,1.372,MT,,9.8,5.7,Б,Truck,7.4,NEDC,MIIT-CN 能耗标识,20120918040855,2012-09,传统能源 (принято: бензин по классу и объёму),,东风小康V05,东风,,,,,,,,,
Dongfeng,小康V05,EQ5021XXYF63,,93.814,1.3,MT,,9.4,5.6,Б,Truck,7.3,NEDC,MIIT-CN 能耗标识,20120918040861,2012-09,传统能源 (принято: бензин по классу и объёму),,东风小康V05,东风,,,,,,,,,
Dongfeng,小康V05,EQ5021XXYF70,,100.612,1.375,MT,,9.2,5.5,Б,Truck,6.9,NEDC,MIIT-CN 能耗标识,20130218045753,2013-02,传统能源 (принято: бензин по классу и объёму),,东风小康V05,东风,,,,,,,,,
Dongfeng,小康V05,EQ5021XXYF71,,88.375,1.22,MT,,9.5,5.4,Б,Truck,6.9,NEDC,MIIT-CN 能耗标识,20120918040925,2012-09,传统能源 (принято: бензин по классу и объёму),,东风小康V05,东风,,,,,,,,,
Dongfeng,小康V05,EQ5021XXYF73,,100.612,1.375,MT,,9.3,5.8,Б,Truck,7.1,NEDC,MIIT-CN 能耗标识,20120918039524,2012-09,传统能源 (принято: бензин по классу и объёму),,东风小康V05,东风,,,,,,,,,
Dongfeng,小康V05,EQ5021XXYFN17,,53.025,0.997,MT,,9.7,5.9,Б,Truck,7.3,NEDC,MIIT-CN 能耗标识,20100901018447,2010-09,传统能源 (принято: бензин по классу и объёму),,东风小康V05,东风,,,,,,,,,
Dongfeng,小康V05,EQ5021XXYFN18,,69.341,0.997,MT,,10.2,6.1,Б,Truck,7.4,NEDC,MIIT-CN 能耗标识,20100901018450,2010-09,传统能源 (принято: бензин по классу и объёму),,东风小康V05,东风,,,,,,,,,
Dongfeng,小康V05,EQ5021XXYFN19,,89.735,1.3,MT,,9.9,6.1,Б,Truck,7.5,NEDC,MIIT-CN 能耗标识,20100901018452,2010-09,传统能源 (принято: бензин по классу и объёму),,东风小康V05,东风,,,,,,,,,
Dongfeng,小康V05,EQ5021XXYFN20,,82.257,1.298,MT,,10,6.1,Б,Truck,7.5,NEDC,MIIT-CN 能耗标识,20100901018455,2010-09,传统能源 (принято: бензин по классу и объёму),,东风小康V05,东风,,,,,,,,,
Dongfeng,小康V05,EQ5021XXYFN21,,53.025,0.997,MT,,9.9,5.9,Б,Truck,7.3,NEDC,MIIT-CN 能耗标识,20100901018494,2010-09,传统能源 (принято: бензин по классу и объёму),,东风小康V05,东风,,,,,,,,,
Dongfeng,小康V05,EQ5021XXYFN22,,69.341,0.997,MT,,10.2,6.1,Б,Truck,7.4,NEDC,MIIT-CN 能耗标识,20100901018502,2010-09,传统能源 (принято: бензин по классу и объёму),,东风小康V05,东风,,,,,,,,,
Dongfeng,小康V05,EQ5021XXYFN23,,74.779,1.22,MT,,6.7,4.8,Б,Truck,5.3,NEDC,MIIT-CN 能耗标识,20120918040928,2012-09,传统能源 (принято: бензин по классу и объёму),,东风小康V05,东风,,,,,,,,,
Dongfeng,小康V05,EQ5021XXYFN24,,69.341,0.997,MT,,10.2,6.1,Б,Truck,7.5,NEDC,MIIT-CN 能耗标识,20100901018639,2010-09,传统能源 (принято: бензин по классу и объёму),,东风小康V05,东风,,,,,,,,,
Dongfeng,小康V05,EQ5021XXYFN25,,89.735,1.3,MT,,9.9,6.1,Б,Truck,7.6,NEDC,MIIT-CN 能耗标识,20100901018641,2010-09,传统能源 (принято: бензин по классу и объёму),,东风小康V05,东风,,,,,,,,,
Dongfeng,小康V05,EQ5021XXYFN26,,82.257,1.298,MT,,10,6.1,Б,Truck,7.6,NEDC,MIIT-CN 能耗标识,20100901018644,2010-09,传统能源 (принято: бензин по классу и объёму),,东风小康V05,东风,,,,,,,,,
Dongfeng,小康V05,EQ5021XXYFN27,,96.533,1.372,MT,,10.1,6.2,Б,Truck,7.5,NEDC,MIIT-CN 能耗标识,20100901018647,2010-09,传统能源 (принято: бензин по классу и объёму),,东风小康V05,东风,,,,,,,,,
Dongfeng,小康V05,EQ5021XXYFN29,,82.257,1.3,MT,,9.9,6,Б,Truck,7.3,NEDC,MIIT-CN 能耗标识,20100901018458,2010-09,传统能源 (принято: бензин по классу и объёму),,东风小康V05,东风,,,,,,,,,
Dongfeng,小康V05,EQ5021XXYFN30,,82.257,1.3,MT,,9.9,6,Б,Truck,7.3,NEDC,MIIT-CN 能耗标识,20100901018581,2010-09,传统能源 (принято: бензин по классу и объёму),,东风小康V05,东风,,,,,,,,,
Dongfeng,小康V05,EQ5021XXYFN31,,82.257,1.3,MT,,9.9,6,Б,Truck,7.3,NEDC,MIIT-CN 能耗标识,20100901018649,2010-09,传统能源 (принято: бензин по классу и объёму),,东风小康V05,东风,,,,,,,,,
Dongfeng,小康V05,EQ5021XXYFN32,,63.902,1.012,MT,,9.5,5.6,Б,Truck,7,NEDC,MIIT-CN 能耗标识,20100901018585,2010-09,传统能源 (принято: бензин по классу и объёму),,东风小康V05,东风,,,,,,,,,
Dongfeng,小康V05,EQ5021XXYFN36,,74.779,1.22,MT,,6.6,4.8,Б,Truck,5.3,NEDC,MIIT-CN 能耗标识,20120918040942,2012-09,传统能源 (принято: бензин по классу и объёму),,东风小康V05,东风,,,,,,,,,
Dongfeng,小康V05,EQ5021XXYNF21,,53.025,0.997,MT,,9.7,5.9,Б,Truck,7.3,NEDC,MIIT-CN 能耗标识,20100901018499,2010-09,传统能源 (принято: бензин по классу и объёму),,东风小康V05,东风,,,,,,,,,
Dongfeng,小康V05,EQ5021XYZF10,,100.612,1.375,MT,,9.3,5.8,Б,Truck,7.1,NEDC,MIIT-CN 能耗标识,20130916055962,2013-09,传统能源 (принято: бензин по классу и объёму),,东风小康V05,东风,,,,,,,,,
Dongfeng,小康V05,EQ5021XYZF8,,100.612,1.375,MT,,9.4,5.6,Б,Truck,7.1,NEDC,MIIT-CN 能耗标识,20120918040961,2012-09,传统能源 (принято: бензин по классу и объёму),,东风小康V05,东风,,,,,,,,,
Dongfeng,小康V05,EQ5022XJHF,,82.257,1.3,MT,,10,6.2,Б,Passenger Car,7.4,NEDC,MIIT-CN 能耗标识,20120918040967,2012-09,传统能源 (принято: бензин (дизельные M1 редки)),,东风小康V05,东风,,,,,,,,,
Dongfeng,小康V05,EQ5022XQCF,,82.257,1.3,MT,,10.1,6.2,Б,Passenger Car,7.6,NEDC,MIIT-CN 能耗标识,20120918040968,2012-09,传统能源 (принято: бензин (дизельные M1 редки)),,东风小康V05,东风,,,,,,,,,
Dongfeng,小康V05,EQ5022XQCF1,,82.257,1.3,MT,,10,6.2,Б,Passenger Car,7.4,NEDC,MIIT-CN 能耗标识,20120918040982,2012-09,传统能源 (принято: бензин (дизельные M1 редки)),,东风小康V05,东风,,,,,,,,,
Dongfeng,小康V05,EQ5022XXYF10,,96.533,1.372,MT,,8.7,5.8,Б,Truck,7.1,NEDC,MIIT-CN 能耗标识,20120918040985,2012-09,传统能源 (принято: бензин по классу и объёму),,东风小康V05,东风,,,,,,,,,
Dongfeng,小康V05,EQ5022XXYF11,,93.814,1.3,MT,,9.4,5.7,Б,Truck,7,NEDC,MIIT-CN 能耗标识,20120918040990,2012-09,传统能源 (принято: бензин по классу и объёму),,东风小康V05,东风,,,,,,,,,
Dongfeng,小康V05,EQ5022XXYF12,,69.341,0.997,MT,,9.3,5.9,Б,Truck,7,NEDC,MIIT-CN 能耗标识,20120918040997,2012-09,传统能源 (принято: бензин по классу и объёму),,东风小康V05,东风,,,,,,,,,
Dongfeng,小康V05,EQ5022XXYF13,,82.257,1.3,MT,,9.9,6.1,Б,Truck,7.6,NEDC,MIIT-CN 能耗标识,20120918041003,2012-09,传统能源 (принято: бензин по классу и объёму),,东风小康V05,东风,,,,,,,,,
Dongfeng,小康V05,EQ5022XXYF14,,69.341,1.012,MT,,5.5,6.8,Б,Truck,9.1,NEDC,MIIT-CN 能耗标识,20160118079867,2016-01,传统能源 (принято: бензин по классу и объёму),,东风小康V05,东风,,,,,,,,,
Dongfeng,小康V05,EQ5022XXYF15,,85.656,1.206,MT,,8.9,5.5,Б,Truck,6.7,NEDC,MIIT-CN 能耗标识,20120918041039,2012-09,传统能源 (принято: бензин по классу и объёму),,东风小康V05,东风,,,,,,,,,
Dongfeng,小康V05,EQ5022XXYF16,,93.814,1.3,MT,,9.1,5.6,Б,Truck,6.8,NEDC,MIIT-CN 能耗标识,20120918041051,2012-09,传统能源 (принято: бензин по классу и объёму),,东风小康V05,东风,,,,,,,,,
Dongfeng,小康V05,EQ5022XXYF17,,69.341,1.012,MT,,9.2,5.6,Б,Truck,6.8,NEDC,MIIT-CN 能耗标识,20120918041064,2012-09,传统能源 (принято: бензин по классу и объёму),,东风小康V05,东风,,,,,,,,,
Dongfeng,小康V05,EQ5022XXYF18,,82.257,1.3,MT,,10,6,Б,Truck,7.6,NEDC,MIIT-CN 能耗标识,20120918041076,2012-09,传统能源 (принято: бензин по классу и объёму),,东风小康V05,东风,,,,,,,,,
Dongfeng,小康V05,EQ5022XXYF19,,63.902,1.05,MT,,9.3,5.7,Б,Truck,7.1,NEDC,MIIT-CN 能耗标识,20121018042539,2012-10,传统能源 (принято: бензин по классу и объёму),,东风小康V05,东风,,,,,,,,,
Dongfeng,小康V05,EQ5022XXYF7,,74.779,1.22,MT,,6.3,4.7,Б,Truck,5.2,NEDC,MIIT-CN 能耗标识,20120918041102,2012-09,传统能源 (принято: бензин по классу и объёму),,东风小康V05,东风,,,,,,,,,
Dongfeng,小康V05,EQ5022XXYF8,,85.656,1.206,MT,,9.6,5.7,Б,Truck,7.1,NEDC,MIIT-CN 能耗标识,20120918041104,2012-09,传统能源 (принято: бензин по классу и объёму),,东风小康V05,东风,,,,,,,,,
Dongfeng,小康V05,EQ5022XXYF9,,89.735,1.3,MT,,9.8,5.9,Б,Truck,7.4,NEDC,MIIT-CN 能耗标识,20120918041116,2012-09,传统能源 (принято: бензин по классу и объёму),,东风小康V05,东风,,,,,,,,,
Dongfeng,小康V05,EQ5022XXYFN7,,74.779,1.22,MT,,6.3,4.7,Б,Truck,5.2,NEDC,MIIT-CN 能耗标识,20120918041123,2012-09,传统能源 (принято: бензин по классу и объёму),,东风小康V05,东风,,,,,,,,,
Dongfeng,小康V05,EQ5023XJHF,,62.543,1,MT,,9.5,5.7,Б,Passenger Car,7.1,NEDC,MIIT-CN 能耗标识,20121217044234,2012-12,传统能源 (принято: бензин (дизельные M1 редки)),,东风小康V05,东风,,,,,,,,,
Dongfeng,小康V05,EQ5023XYZF,,82.257,1.3,MT,,10,6,Б,Truck,7.6,NEDC,MIIT-CN 能耗标识,20120918041143,2012-09,传统能源 (принято: бензин по классу и объёму),,东风小康V05,东风,,,,,,,,,
Dongfeng,小康V05,EQ5023XYZF1,,63.902,1.05,MT,,9.3,5.7,Б,Truck,7.2,NEDC,MIIT-CN 能耗标识,20121217044258,2012-12,传统能源 (принято: бензин по классу и объёму),,东风小康V05,东风,,,,,,,,,
Dongfeng,小康V05,EQ5024XJHF22Q1,,82.257,1.31,MT,,9.4,6.8,Б,Passenger Car,7.8,NEDC,MIIT-CN 能耗标识,20091222005672,2010-01,传统能源 (принято: бензин (дизельные M1 редки)),,东风小康V05,东风,,,,,,,,,
Dongfeng,小康V05,EQ5024XJHF22QN,,82.257,1.31,MT,,9.4,6.8,Б,Passenger Car,7.8,NEDC,MIIT-CN 能耗标识,20091222005678,2010-01,传统能源 (принято: бензин (дизельные M1 редки)),,东风小康V05,东风,,,,,,,,,
Dongfeng,小康V05,EQ5024XJHF24Q1,,53.025,1.012,MT,,9.8,6.1,Б,Passenger Car,7.4,NEDC,MIIT-CN 能耗标识,20091222005680,2010-01,传统能源 (принято: бензин (дизельные M1 редки)),,东风小康V05,东风,,,,,,,,,
Dongfeng,小康V05,EQ5024XJHF24QN,,53.025,1.012,MT,,9.8,6.1,Б,Passenger Car,7.4,NEDC,MIIT-CN 能耗标识,20091222005684,2010-01,传统能源 (принято: бензин (дизельные M1 редки)),,东风小康V05,东风,,,,,,,,,
Dongfeng,小康V05,EQ5024XQCF22Q1,,82.257,1.31,MT,,9.4,6.8,Б,Passenger Car,7.5,NEDC,MIIT-CN 能耗标识,20091222005686,2010-01,传统能源 (принято: бензин (дизельные M1 редки)),,东风小康V05,东风,,,,,,,,,
Dongfeng,小康V05,EQ5024XQCF22QN,,82.257,1.31,MT,,9.4,6.8,Б,Passenger Car,7.8,NEDC,MIIT-CN 能耗标识,20091222005692,2010-01,传统能源 (принято: бензин (дизельные M1 редки)),,东风小康V05,东风,,,,,,,,,
Dongfeng,小康V05,EQ5024XQCF24Q1,,53.025,1.012,MT,,9.8,6.1,Б,Passenger Car,7.4,NEDC,MIIT-CN 能耗标识,20091222005694,2010-01,传统能源 (принято: бензин (дизельные M1 редки)),,东风小康V05,东风,,,,,,,,,
Dongfeng,小康V05,EQ5024XQCF24QN,,53.025,1.012,MT,,9.8,6.1,Б,Passenger Car,7.4,NEDC,MIIT-CN 能耗标识,20091222005698,2010-01,传统能源 (принято: бензин (дизельные M1 редки)),,东风小康V05,东风,,,,,,,,,
Dongfeng,小康V05,EQ5024XXYF1,,52.345,1,MT,,9.3,5.9,Б,Truck,7.1,NEDC,MIIT-CN 能耗标识,20091222005708,2010-01,传统能源 (принято: бензин по классу и объёму),,东风小康V05,东风,,,,,,,,,
Dongfeng,小康V05,EQ5024XXYF15,,89.735,1.3,MT,,9.8,5.9,Б,Truck,7.4,NEDC,MIIT-CN 能耗标识,20120918041151,2012-09,传统能源 (принято: бензин по классу и объёму),,东风小康V05,东风,,,,,,,,,
Dongfeng,小康V05,EQ5024XXYF16,,82.257,1.3,MT,,10,6,Б,Truck,7.4,NEDC,MIIT-CN 能耗标识,20120820038161,2012-08,传统能源 (принято: бензин по классу и объёму),,东风小康V05,东风,,,,,,,,,
Dongfeng,小康V05,EQ5024XXYF17,,87.016,1.21,MT,,9.5,5.6,Б,Truck,7,NEDC,MIIT-CN 能耗标识,20120918041161,2012-09,传统能源 (принято: бензин по классу и объёму),,东风小康V05,东风,,,,,,,,,
Dongfeng,小康V05,EQ5024XXYF18,,96.533,1.372,MT,,9.8,5.7,Б,Truck,7.1,NEDC,MIIT-CN 能耗标识,20120918041166,2012-09,传统能源 (принято: бензин по классу и объёму),,东风小康V05,东风,,,,,,,,,
Dongfeng,小康V05,EQ5024XXYF19,,93.814,1.3,MT,,8.7,5.8,Б,Truck,7,NEDC,MIIT-CN 能耗标识,20120918041172,2012-09,传统能源 (принято: бензин по классу и объёму),,东风小康V05,东风,,,,,,,,,
Dongfeng,小康V05,EQ5024XXYF2,,82.257,1.31,MT,,9.7,6,Б,Truck,7.3,NEDC,MIIT-CN 能耗标识,20091222005712,2010-01,传统能源 (принято: бензин по классу и объёму),,东风小康V05,东风,,,,,,,,,
Dongfeng,小康V05,EQ5024XXYF20,,53.025,0.997,MT,,9.6,5.7,Б,Truck,7.2,NEDC,MIIT-CN 能耗标识,20110111022369,2011-01,传统能源 (принято: бензин по классу и объёму),,东风小康V05,东风,,,,,,,,,
Dongfeng,小康V05,EQ5024XXYF21,,69.341,0.997,MT,,8.7,5.6,Б,Truck,6.7,NEDC,MIIT-CN 能耗标识,20110111022377,2011-01,传统能源 (принято: бензин по классу и объёму),,东风小康V05,东风,,,,,,,,,
Dongfeng,小康V05,EQ5024XXYF22,,89.735,1.3,MT,,9.8,5.9,Б,Truck,7.3,NEDC,MIIT-CN 能耗标识,20110111022380,2011-01,传统能源 (принято: бензин по классу и объёму),,东风小康V05,东风,,,,,,,,,
Dongfeng,小康V05,EQ5024XXYF23,,85.656,1.206,MT,,9.3,5.4,Б,Truck,6.7,NEDC,MIIT-CN 能耗标识,20110111022383,2011-01,传统能源 (принято: бензин по классу и объёму),,东风小康V05,东风,,,,,,,,,
Dongfeng,小康V05,EQ5024XXYF8,,53.025,1.012,MT,,9.5,5.7,Б,Truck,7.2,NEDC,MIIT-CN 能耗标识,20100901018693,2010-09,传统能源 (принято: бензин по классу и объёму),,东风小康V05,东风,,,,,,,,,
Dongfeng,小康V05,EQ5024XXYF9,,69.341,0.997,MT,,9.8,5.9,Б,Truck,7.3,NEDC,MIIT-CN 能耗标识,20100901018695,2010-09,传统能源 (принято: бензин по классу и объёму),,东风小康V05,东风,,,,,,,,,
Dongfeng,小康V05,EQ5024XXYFN10,,52.345,1,MT,,9.3,5.9,Б,Truck,7.2,NEDC,MIIT-CN 能耗标识,20100901018709,2010-09,传统能源 (принято: бензин по классу и объёму),,东风小康V05,东风,,,,,,,,,
Dongfeng,小康V05,EQ5024XXYFN11,,82.257,1.298,MT,,10.1,5.8,Б,Truck,7.4,NEDC,MIIT-CN 能耗标识,20100901018713,2010-09,传统能源 (принято: бензин по классу и объёму),,东风小康V05,东风,,,,,,,,,
Dongfeng,小康V05,EQ5024XXYFN13,,82.257,1.3,MT,,9.9,6,Б,Truck,7.4,NEDC,MIIT-CN 能耗标识,20100901018721,2010-09,传统能源 (принято: бензин по классу и объёму),,东风小康V05,东风,,,,,,,,,
Dongfeng,小康V05,EQ5024XXYFN8,,53.025,1.012,MT,,9.5,5.7,Б,Truck,7.2,NEDC,MIIT-CN 能耗标识,20100901018697,2010-09,传统能源 (принято: бензин по классу и объёму),,东风小康V05,东风,,,,,,,,,
Dongfeng,小康V05,EQ5024XXYFN9,,69.341,0.997,MT,,9.8,5.9,Б,Truck,7.3,NEDC,MIIT-CN 能耗标识,20100901018699,2010-09,传统能源 (принято: бензин по классу и объёму),,东风小康V05,东风,,,,,,,,,
Dongfeng,小康V05,EQ5024XYZF22Q,,82.257,1.31,MT,,9.6,6,Б,Truck,7.8,NEDC,MIIT-CN 能耗标识,20091222005714,2010-01,传统能源 (принято: бензин по классу и объёму),,东风小康V05,东风,,,,,,,,,
Dongfeng,小康V05,EQ5024XYZF22QN1,,82.257,1.298,MT,,9.6,5.7,Б,Truck,7.8,NEDC,MIIT-CN 能耗标识,20091222005716,2010-01,传统能源 (принято: бензин по классу и объёму),,东风小康V05,东风,,,,,,,,,
Dongfeng,小康V05,EQ5024XYZF24Q1,,53.025,1.012,MT,,9.5,5.7,Б,Truck,7.4,NEDC,MIIT-CN 能耗标识,20091222005720,2010-01,传统能源 (принято: бензин по классу и объёму),,东风小康V05,东风,,,,,,,,,
Dongfeng,小康V05,EQ5024XYZF24QN,,53.025,1.012,MT,,9.5,5.7,Б,Truck,7.4,NEDC,MIIT-CN 能耗标识,20091222005722,2010-01,传统能源 (принято: бензин по классу и объёму),,东风小康V05,东风,,,,,,,,,
Dongfeng,小康V05,EQ5025XXYF10,,52.345,1,MT,,9.5,5.8,Б,Truck,7.1,NEDC,MIIT-CN 能耗标识,20120918041205,2012-09,传统能源 (принято: бензин по классу и объёму),,东风小康V05,东风,,,,,,,,,
Dongfeng,小康V05,EQ5025XXYF2,,44.867,0.943,MT,,9,6,Б,Truck,7.4,NEDC,MIIT-CN 能耗标识,20100901018504,2010-09,传统能源 (принято: бензин по классу и объёму),,东风小康V05,东风,,,,,,,,,
Dongfeng,小康V05,EQ5025XXYF3,,53.025,0.997,MT,,9.8,5.7,Б,Truck,7.1,NEDC,MIIT-CN 能耗标识,20100901018508,2010-09,传统能源 (принято: бензин по классу и объёму),,东风小康V05,东风,,,,,,,,,
Dongfeng,小康V05,EQ5025XXYF4,,69.341,0.997,MT,,9.8,5.9,Б,Truck,7.2,NEDC,MIIT-CN 能耗标识,20100901018520,2010-09,传统能源 (принято: бензин по классу и объёму),,东风小康V05,东风,,,,,,,,,
Dongfeng,小康V05,EQ5025XXYF7,,53.025,0.997,MT,,9.4,5.8,Б,Truck,7.1,NEDC,MIIT-CN 能耗标识,20120918041252,2012-09,传统能源 (принято: бензин по классу и объёму),,东风小康V05,东风,,,,,,,,,
Dongfeng,小康V05,EQ5025XXYF8,,69.341,0.997,MT,,9.1,5.5,Б,Truck,7.2,NEDC,MIIT-CN 能耗标识,20120918041278,2012-09,传统能源 (принято: бензин по классу и объёму),,东风小康V05,东风,,,,,,,,,
Dongfeng,小康V05,EQ5025XXYF9,,69.341,0.997,MT,,8.9,5.6,Б,Truck,6.8,NEDC,MIIT-CN 能耗标识,20120918041287,2012-09,传统能源 (принято: бензин по классу и объёму),,东风小康V05,东风,,,,,,,,,
Dongfeng,小康V05,EQ5025XXYFCNG,,62.543,1,MT,,9.2,5.8,Б,Truck,7.1,NEDC,MIIT-CN 能耗标识,20120918041289,2012-09,传统能源 (принято: бензин по классу и объёму),,东风小康V05,东风,,,,,,,,,
Dongfeng,小康V05,EQ5025XXYFN2,,44.867,0.943,MT,,9,6,Б,Truck,7,NEDC,MIIT-CN 能耗标识,20100901018522,2010-09,传统能源 (принято: бензин по классу и объёму),,东风小康V05,东风,,,,,,,,,
